country,City,year,month,day,AverageTemperature,AverageTemperatureUncertainty,Latitude,Longitude,continent
Spain,Málaga,2010,2,1,14.118,0.278,36.17,-3.98,Europe
Spain,Málaga,2010,3,1,13.981,0.2689999999999999,36.17,-3.98,Europe
Spain,Málaga,2010,4,1,16.588,0.275,36.17,-3.98,Europe
Spain,Málaga,2010,5,1,18.276,0.384,36.17,-3.98,Europe
Spain,Málaga,2010,6,1,20.922,0.3379999999999999,36.17,-3.98,Europe
Spain,Málaga,2010,7,1,24.588,0.426,36.17,-3.98,Europe
Spain,Málaga,2010,8,1,25.705,0.326,36.17,-3.98,Europe
Spain,Málaga,2010,9,1,23.156,0.172,36.17,-3.98,Europe
Spain,Málaga,2010,10,1,19.009,0.208,36.17,-3.98,Europe
Spain,Málaga,2010,11,1,15.403,0.284,36.17,-3.98,Europe
Spain,Málaga,2010,12,1,14.678,0.509,36.17,-3.98,Europe
Spain,Málaga,2011,1,1,13.536,0.415,36.17,-3.98,Europe
Spain,Málaga,2011,2,1,12.956,0.457,36.17,-3.98,Europe
Spain,Málaga,2011,3,1,13.890999999999998,0.317,36.17,-3.98,Europe
Spain,Málaga,2011,4,1,17.495,0.449,36.17,-3.98,Europe
Spain,Málaga,2011,5,1,19.628,0.626,36.17,-3.98,Europe
Spain,Málaga,2011,6,1,22.325000000000006,0.696,36.17,-3.98,Europe
Spain,Málaga,2011,7,1,23.637,0.497,36.17,-3.98,Europe
Spain,Málaga,2011,8,1,25.125,0.413,36.17,-3.98,Europe
Spain,Málaga,2011,9,1,23.428,0.481,36.17,-3.98,Europe
Spain,Málaga,2011,10,1,20.702,0.684,36.17,-3.98,Europe
Spain,Málaga,2011,11,1,16.296,0.499,36.17,-3.98,Europe
Spain,Málaga,2011,12,1,13.528,0.593,36.17,-3.98,Europe
Spain,Málaga,2012,1,1,12.477,0.522,36.17,-3.98,Europe
Spain,Málaga,2012,2,1,10.675,0.416,36.17,-3.98,Europe
Spain,Málaga,2012,3,1,13.958,0.335,36.17,-3.98,Europe
Spain,Málaga,2012,4,1,14.922,0.659,36.17,-3.98,Europe
Spain,Málaga,2012,5,1,19.751,0.475,36.17,-3.98,Europe
Spain,Málaga,2012,6,1,22.88000000000001,0.7090000000000001,36.17,-3.98,Europe
Spain,Málaga,2012,7,1,23.921,0.643,36.17,-3.98,Europe
Spain,Málaga,2012,8,1,25.629,0.615,36.17,-3.98,Europe
Spain,Málaga,2012,9,1,22.791,0.292,36.17,-3.98,Europe
Spain,Málaga,2012,10,1,19.8,0.474,36.17,-3.98,Europe
Spain,Málaga,2012,11,1,16.84,0.268,36.17,-3.98,Europe
Spain,Málaga,2012,12,1,14.259,0.365,36.17,-3.98,Europe
Spain,Málaga,2013,1,1,13.890999999999998,0.4429999999999999,36.17,-3.98,Europe
Spain,Málaga,2013,2,1,12.276,0.427,36.17,-3.98,Europe
Spain,Málaga,2013,3,1,14.411,0.221,36.17,-3.98,Europe
Spain,Málaga,2013,4,1,15.897,0.497,36.17,-3.98,Europe
Spain,Málaga,2013,5,1,17.518,0.422,36.17,-3.98,Europe
Spain,Málaga,2013,6,1,20.482000000000006,0.517,36.17,-3.98,Europe
Spain,Málaga,2013,7,1,23.513,0.624,36.17,-3.98,Europe
Spain,Málaga,2013,8,1,25.241,0.785,36.17,-3.98,Europe
Spain,Málaga,2013,9,1,,,36.17,-3.98,Europe
Algeria,Médéa,2000,1,1,7.196999999999999,0.465,36.17,1.99,Africa
Algeria,Médéa,2000,2,1,11.216,0.504,36.17,1.99,Africa
Algeria,Médéa,2000,3,1,13.699000000000002,0.57,36.17,1.99,Africa
Algeria,Médéa,2000,4,1,15.851,0.193,36.17,1.99,Africa
Algeria,Médéa,2000,5,1,21.526,0.37,36.17,1.99,Africa
Algeria,Médéa,2000,6,1,25.494,0.44,36.17,1.99,Africa
Algeria,Médéa,2000,7,1,29.277,0.331,36.17,1.99,Africa
Algeria,Médéa,2000,8,1,29.352,0.691,36.17,1.99,Africa
Algeria,Médéa,2000,9,1,24.519,0.5920000000000001,36.17,1.99,Africa
Algeria,Médéa,2000,10,1,17.163,0.37,36.17,1.99,Africa
Algeria,Médéa,2000,11,1,13.312,0.123,36.17,1.99,Africa
Algeria,Médéa,2000,12,1,11.265999999999998,0.354,36.17,1.99,Africa
Algeria,Médéa,2001,1,1,9.958,0.203,36.17,1.99,Africa
Algeria,Médéa,2001,2,1,9.884,0.179,36.17,1.99,Africa
Algeria,Médéa,2001,3,1,16.157,0.22,36.17,1.99,Africa
Algeria,Médéa,2001,4,1,15.698,0.366,36.17,1.99,Africa
Algeria,Médéa,2001,5,1,18.809,0.427,36.17,1.99,Africa
Algeria,Médéa,2001,6,1,26.755,0.387,36.17,1.99,Africa
Algeria,Médéa,2001,7,1,29.004,0.47,36.17,1.99,Africa
Algeria,Médéa,2001,8,1,29.545,0.449,36.17,1.99,Africa
Algeria,Médéa,2001,9,1,24.411,0.359,36.17,1.99,Africa
Algeria,Médéa,2001,10,1,21.949,0.6629999999999999,36.17,1.99,Africa
Algeria,Médéa,2001,11,1,12.2,0.103,36.17,1.99,Africa
Algeria,Médéa,2001,12,1,8.613,0.346,36.17,1.99,Africa
Algeria,Médéa,2002,1,1,9.115,0.4429999999999999,36.17,1.99,Africa
Algeria,Médéa,2002,2,1,10.929,0.419,36.17,1.99,Africa
Algeria,Médéa,2002,3,1,13.743,0.488,36.17,1.99,Africa
Algeria,Médéa,2002,4,1,15.056,0.416,36.17,1.99,Africa
Algeria,Médéa,2002,5,1,19.823,0.43,36.17,1.99,Africa
Algeria,Médéa,2002,6,1,26.307,0.755,36.17,1.99,Africa
Algeria,Médéa,2002,7,1,27.628,0.411,36.17,1.99,Africa
Algeria,Médéa,2002,8,1,27.05,0.616,36.17,1.99,Africa
Algeria,Médéa,2002,9,1,23.676,0.272,36.17,1.99,Africa
Algeria,Médéa,2002,10,1,19.214,0.563,36.17,1.99,Africa
Algeria,Médéa,2002,11,1,13.824000000000002,0.214,36.17,1.99,Africa
Algeria,Médéa,2002,12,1,11.334,0.345,36.17,1.99,Africa
Algeria,Médéa,2003,1,1,8.399,0.409,36.17,1.99,Africa
Algeria,Médéa,2003,2,1,8.731,0.271,36.17,1.99,Africa
Algeria,Médéa,2003,3,1,13.707,0.382,36.17,1.99,Africa
Algeria,Médéa,2003,4,1,15.419,0.4529999999999999,36.17,1.99,Africa
Algeria,Médéa,2003,5,1,19.63000000000001,0.312,36.17,1.99,Africa
Algeria,Médéa,2003,6,1,27.6,1.07,36.17,1.99,Africa
Algeria,Médéa,2003,7,1,30.72,0.525,36.17,1.99,Africa
Algeria,Médéa,2003,8,1,30.776,0.46,36.17,1.99,Africa
Algeria,Médéa,2003,9,1,24.567,0.362,36.17,1.99,Africa
Algeria,Médéa,2003,10,1,19.405,0.416,36.17,1.99,Africa
Algeria,Médéa,2003,11,1,13.636,0.1669999999999999,36.17,1.99,Africa
Algeria,Médéa,2003,12,1,9.198,0.198,36.17,1.99,Africa
Algeria,Médéa,2004,1,1,9.306,0.347,36.17,1.99,Africa
Algeria,Médéa,2004,2,1,10.875,0.69,36.17,1.99,Africa
Algeria,Médéa,2004,3,1,12.425,0.268,36.17,1.99,Africa
Algeria,Médéa,2004,4,1,13.954,0.836,36.17,1.99,Africa
Algeria,Médéa,2004,5,1,16.915,0.752,36.17,1.99,Africa
Algeria,Médéa,2004,6,1,25.487,0.897,36.17,1.99,Africa
Algeria,Médéa,2004,7,1,28.816,0.46,36.17,1.99,Africa
Algeria,Médéa,2004,8,1,29.705,0.307,36.17,1.99,Africa
Algeria,Médéa,2004,9,1,25.155,0.278,36.17,1.99,Africa
Algeria,Médéa,2004,10,1,21.018,0.71,36.17,1.99,Africa
Algeria,Médéa,2004,11,1,12.063,0.352,36.17,1.99,Africa
Algeria,Médéa,2004,12,1,9.321,0.35,36.17,1.99,Africa
Algeria,Médéa,2005,1,1,6.737,0.305,36.17,1.99,Africa
Algeria,Médéa,2005,2,1,7.034000000000002,0.55,36.17,1.99,Africa
Algeria,Médéa,2005,3,1,12.616,0.217,36.17,1.99,Africa
Algeria,Médéa,2005,4,1,15.484000000000002,0.34,36.17,1.99,Africa
Algeria,Médéa,2005,5,1,21.969,0.659,36.17,1.99,Africa
Algeria,Médéa,2005,6,1,26.048,0.586,36.17,1.99,Africa
Algeria,Médéa,2005,7,1,29.775,0.356,36.17,1.99,Africa
Algeria,Médéa,2005,8,1,27.802,0.524,36.17,1.99,Africa
Algeria,Médéa,2005,9,1,23.222,0.273,36.17,1.99,Africa
Algeria,Médéa,2005,10,1,19.65,0.457,36.17,1.99,Africa
Algeria,Médéa,2005,11,1,12.445,0.187,36.17,1.99,Africa
Algeria,Médéa,2005,12,1,8.639,0.2769999999999999,36.17,1.99,Africa
Algeria,Médéa,2006,1,1,7.4129999999999985,0.3989999999999999,36.17,1.99,Africa
Algeria,Médéa,2006,2,1,8.666,0.469,36.17,1.99,Africa
Algeria,Médéa,2006,3,1,13.71,0.326,36.17,1.99,Africa
Algeria,Médéa,2006,4,1,17.656,0.561,36.17,1.99,Africa
Algeria,Médéa,2006,5,1,21.886000000000006,0.845,36.17,1.99,Africa
Algeria,Médéa,2006,6,1,25.656,0.695,36.17,1.99,Africa
Algeria,Médéa,2006,7,1,29.736,0.75,36.17,1.99,Africa
Algeria,Médéa,2006,8,1,28.03700000000001,0.56,36.17,1.99,Africa
Algeria,Médéa,2006,9,1,23.791,0.426,36.17,1.99,Africa
Algeria,Médéa,2006,10,1,21.196,0.8240000000000001,36.17,1.99,Africa
Algeria,Médéa,2006,11,1,15.589,0.3279999999999999,36.17,1.99,Africa
Algeria,Médéa,2006,12,1,9.985,0.447,36.17,1.99,Africa
Algeria,Médéa,2007,1,1,9.907,0.7190000000000001,36.17,1.99,Africa
Algeria,Médéa,2007,2,1,11.792,0.489,36.17,1.99,Africa
Algeria,Médéa,2007,3,1,11.584,0.408,36.17,1.99,Africa
Algeria,Médéa,2007,4,1,14.752,0.32,36.17,1.99,Africa
Algeria,Médéa,2007,5,1,19.927,0.214,36.17,1.99,Africa
Algeria,Médéa,2007,6,1,24.52,0.3939999999999999,36.17,1.99,Africa
Algeria,Médéa,2007,7,1,29.173,0.3779999999999999,36.17,1.99,Africa
Algeria,Médéa,2007,8,1,28.674,0.606,36.17,1.99,Africa
Algeria,Médéa,2007,9,1,23.946,0.5,36.17,1.99,Africa
Algeria,Médéa,2007,10,1,18.145,0.257,36.17,1.99,Africa
Algeria,Médéa,2007,11,1,12.056,0.435,36.17,1.99,Africa
Algeria,Médéa,2007,12,1,9.095,0.4029999999999999,36.17,1.99,Africa
Algeria,Médéa,2008,1,1,9.595,0.4679999999999999,36.17,1.99,Africa
Algeria,Médéa,2008,2,1,11.44,0.579,36.17,1.99,Africa
Algeria,Médéa,2008,3,1,12.732,0.492,36.17,1.99,Africa
Algeria,Médéa,2008,4,1,16.57,0.309,36.17,1.99,Africa
Algeria,Médéa,2008,5,1,18.988,0.48,36.17,1.99,Africa
Algeria,Médéa,2008,6,1,24.432,0.53,36.17,1.99,Africa
Algeria,Médéa,2008,7,1,29.552,0.318,36.17,1.99,Africa
Algeria,Médéa,2008,8,1,29.374,0.346,36.17,1.99,Africa
Algeria,Médéa,2008,9,1,24.432,0.316,36.17,1.99,Africa
Algeria,Médéa,2008,10,1,18.661,0.3379999999999999,36.17,1.99,Africa
Algeria,Médéa,2008,11,1,11.466,0.365,36.17,1.99,Africa
Algeria,Médéa,2008,12,1,8.187000000000001,0.345,36.17,1.99,Africa
Algeria,Médéa,2009,1,1,8.636000000000001,0.531,36.17,1.99,Africa
Algeria,Médéa,2009,2,1,9.345,0.483,36.17,1.99,Africa
Algeria,Médéa,2009,3,1,12.518,0.647,36.17,1.99,Africa
Algeria,Médéa,2009,4,1,13.524,0.6659999999999999,36.17,1.99,Africa
Algeria,Médéa,2009,5,1,21.244,0.324,36.17,1.99,Africa
Algeria,Médéa,2009,6,1,26.275,0.605,36.17,1.99,Africa
Algeria,Médéa,2009,7,1,30.803,0.467,36.17,1.99,Africa
Algeria,Médéa,2009,8,1,28.891,0.357,36.17,1.99,Africa
Algeria,Médéa,2009,9,1,22.717,0.684,36.17,1.99,Africa
Algeria,Médéa,2009,10,1,19.218,0.451,36.17,1.99,Africa
Algeria,Médéa,2009,11,1,15.199000000000002,0.347,36.17,1.99,Africa
Algeria,Médéa,2009,12,1,11.541,0.289,36.17,1.99,Africa
Algeria,Médéa,2010,1,1,9.766,0.424,36.17,1.99,Africa
Algeria,Médéa,2010,2,1,11.564,0.521,36.17,1.99,Africa
Algeria,Médéa,2010,3,1,13.194,0.301,36.17,1.99,Africa
Algeria,Médéa,2010,4,1,16.044,0.136,36.17,1.99,Africa
Algeria,Médéa,2010,5,1,18.432,0.63,36.17,1.99,Africa
Algeria,Médéa,2010,6,1,24.158,0.58,36.17,1.99,Africa
Algeria,Médéa,2010,7,1,29.673,0.5589999999999999,36.17,1.99,Africa
Algeria,Médéa,2010,8,1,28.545,0.431,36.17,1.99,Africa
Algeria,Médéa,2010,9,1,24.047,0.357,36.17,1.99,Africa
Algeria,Médéa,2010,10,1,18.208,0.259,36.17,1.99,Africa
Algeria,Médéa,2010,11,1,12.851,0.3779999999999999,36.17,1.99,Africa
Algeria,Médéa,2010,12,1,10.364,0.4679999999999999,36.17,1.99,Africa
Algeria,Médéa,2011,1,1,9.368,0.5379999999999999,36.17,1.99,Africa
Algeria,Médéa,2011,2,1,9.462,0.509,36.17,1.99,Africa
Algeria,Médéa,2011,3,1,13.014,0.223,36.17,1.99,Africa
Algeria,Médéa,2011,4,1,17.348,0.664,36.17,1.99,Africa
Algeria,Médéa,2011,5,1,20.296,0.305,36.17,1.99,Africa
Algeria,Médéa,2011,6,1,24.617,0.484,36.17,1.99,Africa
Algeria,Médéa,2011,7,1,28.89,0.703,36.17,1.99,Africa
Algeria,Médéa,2011,8,1,29.489,0.4,36.17,1.99,Africa
Algeria,Médéa,2011,9,1,24.883000000000006,0.312,36.17,1.99,Africa
Algeria,Médéa,2011,10,1,18.937,0.276,36.17,1.99,Africa
Algeria,Médéa,2011,11,1,14.038,0.386,36.17,1.99,Africa
Algeria,Médéa,2011,12,1,9.874,0.421,36.17,1.99,Africa
Algeria,Médéa,2012,1,1,8.575999999999999,0.652,36.17,1.99,Africa
Algeria,Médéa,2012,2,1,6.277000000000001,0.407,36.17,1.99,Africa
Algeria,Médéa,2012,3,1,12.601,0.209,36.17,1.99,Africa
Algeria,Médéa,2012,4,1,14.443,0.305,36.17,1.99,Africa
Algeria,Médéa,2012,5,1,20.74,0.631,36.17,1.99,Africa
Algeria,Médéa,2012,6,1,27.155,0.7170000000000001,36.17,1.99,Africa
Algeria,Médéa,2012,7,1,29.287,0.687,36.17,1.99,Africa
Algeria,Médéa,2012,8,1,30.901,0.943,36.17,1.99,Africa
Algeria,Médéa,2012,9,1,24.474,0.4579999999999999,36.17,1.99,Africa
Algeria,Médéa,2012,10,1,19.762,0.341,36.17,1.99,Africa
Algeria,Médéa,2012,11,1,14.495,0.573,36.17,1.99,Africa
Algeria,Médéa,2012,12,1,10.338,0.599,36.17,1.99,Africa
Algeria,Médéa,2013,1,1,9.305,0.866,36.17,1.99,Africa
Algeria,Médéa,2013,2,1,8.833,0.725,36.17,1.99,Africa
Algeria,Médéa,2013,3,1,13.414,0.7609999999999999,36.17,1.99,Africa
Algeria,Médéa,2013,4,1,15.278,0.263,36.17,1.99,Africa
Algeria,Médéa,2013,5,1,17.694000000000006,0.546,36.17,1.99,Africa
Algeria,Médéa,2013,6,1,22.991,0.366,36.17,1.99,Africa
Algeria,Médéa,2013,7,1,28.065,0.551,36.17,1.99,Africa
Algeria,Médéa,2013,8,1,28.025,0.626,36.17,1.99,Africa
Algeria,Médéa,2013,9,1,,,36.17,1.99,Africa
Spain,Móstoles,2000,1,1,1.912,0.331,40.99,-4.26,Europe
Spain,Móstoles,2000,2,1,7.819000000000001,0.424,40.99,-4.26,Europe
Spain,Móstoles,2000,3,1,8.654,0.4479999999999999,40.99,-4.26,Europe
Spain,Móstoles,2000,4,1,8.156,0.441,40.99,-4.26,Europe
Spain,Móstoles,2000,5,1,15.003,0.175,40.99,-4.26,Europe
Spain,Móstoles,2000,6,1,19.763,0.25,40.99,-4.26,Europe
Spain,Móstoles,2000,7,1,20.76,0.363,40.99,-4.26,Europe
Spain,Móstoles,2000,8,1,21.367,0.413,40.99,-4.26,Europe
Spain,Móstoles,2000,9,1,18.249,0.353,40.99,-4.26,Europe
Spain,Móstoles,2000,10,1,11.907,0.332,40.99,-4.26,Europe
Spain,Móstoles,2000,11,1,6.63,0.491,40.99,-4.26,Europe
Spain,Móstoles,2000,12,1,6.216,0.313,40.99,-4.26,Europe
Spain,Móstoles,2001,1,1,5.441,0.331,40.99,-4.26,Europe
Spain,Móstoles,2001,2,1,5.755,0.247,40.99,-4.26,Europe
Spain,Móstoles,2001,3,1,10.06,0.313,40.99,-4.26,Europe
Spain,Móstoles,2001,4,1,10.074,0.278,40.99,-4.26,Europe
Spain,Móstoles,2001,5,1,14.17,0.092,40.99,-4.26,Europe
Spain,Móstoles,2001,6,1,20.379,0.364,40.99,-4.26,Europe
Spain,Móstoles,2001,7,1,21.01,0.346,40.99,-4.26,Europe
Spain,Móstoles,2001,8,1,22.62,0.1669999999999999,40.99,-4.26,Europe
Spain,Móstoles,2001,9,1,17.434,0.358,40.99,-4.26,Europe
Spain,Móstoles,2001,10,1,13.859000000000002,0.207,40.99,-4.26,Europe
Spain,Móstoles,2001,11,1,5.409,0.359,40.99,-4.26,Europe
Spain,Móstoles,2001,12,1,1.746,0.3389999999999999,40.99,-4.26,Europe
Spain,Móstoles,2002,1,1,5.2650000000000015,0.337,40.99,-4.26,Europe
Spain,Móstoles,2002,2,1,6.3500000000000005,0.201,40.99,-4.26,Europe
Spain,Móstoles,2002,3,1,8.581,0.283,40.99,-4.26,Europe
Spain,Móstoles,2002,4,1,10.432,0.264,40.99,-4.26,Europe
Spain,Móstoles,2002,5,1,12.783,0.182,40.99,-4.26,Europe
Spain,Móstoles,2002,6,1,20.186,0.241,40.99,-4.26,Europe
Spain,Móstoles,2002,7,1,21.523000000000003,0.283,40.99,-4.26,Europe
Spain,Móstoles,2002,8,1,20.655,0.327,40.99,-4.26,Europe
Spain,Móstoles,2002,9,1,17.008,0.185,40.99,-4.26,Europe
Spain,Móstoles,2002,10,1,12.711,0.2019999999999999,40.99,-4.26,Europe
Spain,Móstoles,2002,11,1,8.125,0.299,40.99,-4.26,Europe
Spain,Móstoles,2002,12,1,6.571000000000001,0.206,40.99,-4.26,Europe
Spain,Móstoles,2003,1,1,3.564,0.191,40.99,-4.26,Europe
Spain,Móstoles,2003,2,1,3.927000000000001,0.353,40.99,-4.26,Europe
Spain,Móstoles,2003,3,1,9.624,0.147,40.99,-4.26,Europe
Spain,Móstoles,2003,4,1,10.377,0.306,40.99,-4.26,Europe
Spain,Móstoles,2003,5,1,15.1,0.358,40.99,-4.26,Europe
Spain,Móstoles,2003,6,1,22.305,0.406,40.99,-4.26,Europe
Spain,Móstoles,2003,7,1,22.528,0.345,40.99,-4.26,Europe
Spain,Móstoles,2003,8,1,24.524,0.431,40.99,-4.26,Europe
Spain,Móstoles,2003,9,1,18.952,0.293,40.99,-4.26,Europe
Spain,Móstoles,2003,10,1,11.325,0.415,40.99,-4.26,Europe
Spain,Móstoles,2003,11,1,8.229,0.135,40.99,-4.26,Europe
Spain,Móstoles,2003,12,1,4.634,0.163,40.99,-4.26,Europe
Spain,Móstoles,2004,1,1,5.2650000000000015,0.365,40.99,-4.26,Europe
Spain,Móstoles,2004,2,1,5.252999999999999,0.179,40.99,-4.26,Europe
Spain,Móstoles,2004,3,1,6.593,0.2189999999999999,40.99,-4.26,Europe
Spain,Móstoles,2004,4,1,8.991000000000003,0.273,40.99,-4.26,Europe
Spain,Móstoles,2004,5,1,12.617,0.11,40.99,-4.26,Europe
Spain,Móstoles,2004,6,1,21.125,0.311,40.99,-4.26,Europe
Spain,Móstoles,2004,7,1,22.177,0.267,40.99,-4.26,Europe
Spain,Móstoles,2004,8,1,21.352,0.296,40.99,-4.26,Europe
Spain,Móstoles,2004,9,1,19.14,0.162,40.99,-4.26,Europe
Spain,Móstoles,2004,10,1,13.078,0.311,40.99,-4.26,Europe
Spain,Móstoles,2004,11,1,6.234999999999999,0.216,40.99,-4.26,Europe
Spain,Móstoles,2004,12,1,4.243,0.226,40.99,-4.26,Europe
Spain,Móstoles,2005,1,1,2.6460000000000004,0.1989999999999999,40.99,-4.26,Europe
Spain,Móstoles,2005,2,1,2.125,0.337,40.99,-4.26,Europe
Spain,Móstoles,2005,3,1,7.877999999999999,0.281,40.99,-4.26,Europe
Spain,Móstoles,2005,4,1,10.763,0.213,40.99,-4.26,Europe
Spain,Móstoles,2005,5,1,15.782,0.192,40.99,-4.26,Europe
Spain,Móstoles,2005,6,1,21.884,0.296,40.99,-4.26,Europe
Spain,Móstoles,2005,7,1,22.923,0.235,40.99,-4.26,Europe
Spain,Móstoles,2005,8,1,22.415000000000006,0.217,40.99,-4.26,Europe
Spain,Móstoles,2005,9,1,17.637,0.381,40.99,-4.26,Europe
Spain,Móstoles,2005,10,1,13.101,0.216,40.99,-4.26,Europe
Spain,Móstoles,2005,11,1,6.315,0.136,40.99,-4.26,Europe
Spain,Móstoles,2005,12,1,3.683,0.262,40.99,-4.26,Europe
Spain,Móstoles,2006,1,1,2.656,0.228,40.99,-4.26,Europe
Spain,Móstoles,2006,2,1,3.8,0.248,40.99,-4.26,Europe
Spain,Móstoles,2006,3,1,8.566,0.25,40.99,-4.26,Europe
Spain,Móstoles,2006,4,1,11.388000000000002,0.307,40.99,-4.26,Europe
Spain,Móstoles,2006,5,1,16.416,0.4039999999999999,40.99,-4.26,Europe
Spain,Móstoles,2006,6,1,20.639,0.26,40.99,-4.26,Europe
Spain,Móstoles,2006,7,1,24.298,0.306,40.99,-4.26,Europe
Spain,Móstoles,2006,8,1,21.052000000000003,0.4029999999999999,40.99,-4.26,Europe
Spain,Móstoles,2006,9,1,19.334,0.235,40.99,-4.26,Europe
Spain,Móstoles,2006,10,1,14.448,0.166,40.99,-4.26,Europe
Spain,Móstoles,2006,11,1,10.054,0.1969999999999999,40.99,-4.26,Europe
Spain,Móstoles,2006,12,1,4.032,0.23,40.99,-4.26,Europe
Spain,Móstoles,2007,1,1,4.315,0.349,40.99,-4.26,Europe
Spain,Móstoles,2007,2,1,6.867999999999999,0.314,40.99,-4.26,Europe
Spain,Móstoles,2007,3,1,7.149,0.25,40.99,-4.26,Europe
Spain,Móstoles,2007,4,1,10.558,0.231,40.99,-4.26,Europe
Spain,Móstoles,2007,5,1,13.661,0.143,40.99,-4.26,Europe
Spain,Móstoles,2007,6,1,17.417,0.208,40.99,-4.26,Europe
Spain,Móstoles,2007,7,1,21.366,0.25,40.99,-4.26,Europe
Spain,Móstoles,2007,8,1,20.619,0.246,40.99,-4.26,Europe
Spain,Móstoles,2007,9,1,18.215,0.31,40.99,-4.26,Europe
Spain,Móstoles,2007,10,1,12.238,0.159,40.99,-4.26,Europe
Spain,Móstoles,2007,11,1,6.443,0.1939999999999999,40.99,-4.26,Europe
Spain,Móstoles,2007,12,1,3.816,0.295,40.99,-4.26,Europe
Spain,Móstoles,2008,1,1,5.707999999999999,0.335,40.99,-4.26,Europe
Spain,Móstoles,2008,2,1,7.132999999999999,0.308,40.99,-4.26,Europe
Spain,Móstoles,2008,3,1,7.585,0.248,40.99,-4.26,Europe
Spain,Móstoles,2008,4,1,10.576,0.198,40.99,-4.26,Europe
Spain,Móstoles,2008,5,1,12.996,0.1639999999999999,40.99,-4.26,Europe
Spain,Móstoles,2008,6,1,18.154,0.239,40.99,-4.26,Europe
Spain,Móstoles,2008,7,1,21.296,0.23,40.99,-4.26,Europe
Spain,Móstoles,2008,8,1,21.843000000000004,0.373,40.99,-4.26,Europe
Spain,Móstoles,2008,9,1,16.875999999999998,0.261,40.99,-4.26,Europe
Spain,Móstoles,2008,10,1,11.633,0.133,40.99,-4.26,Europe
Spain,Móstoles,2008,11,1,5.4910000000000005,0.231,40.99,-4.26,Europe
Spain,Móstoles,2008,12,1,3.709,0.223,40.99,-4.26,Europe
Spain,Móstoles,2009,1,1,3.005,0.257,40.99,-4.26,Europe
Spain,Móstoles,2009,2,1,5.23,0.2319999999999999,40.99,-4.26,Europe
Spain,Móstoles,2009,3,1,9.026,0.303,40.99,-4.26,Europe
Spain,Móstoles,2009,4,1,9.18,0.218,40.99,-4.26,Europe
Spain,Móstoles,2009,5,1,15.945,0.206,40.99,-4.26,Europe
Spain,Móstoles,2009,6,1,20.272,0.252,40.99,-4.26,Europe
Spain,Móstoles,2009,7,1,22.57,0.436,40.99,-4.26,Europe
Spain,Móstoles,2009,8,1,23.71,0.371,40.99,-4.26,Europe
Spain,Móstoles,2009,9,1,18.501,0.237,40.99,-4.26,Europe
Spain,Móstoles,2009,10,1,14.611,0.213,40.99,-4.26,Europe
Spain,Móstoles,2009,11,1,9.194,0.259,40.99,-4.26,Europe
Spain,Móstoles,2009,12,1,4.263999999999999,0.294,40.99,-4.26,Europe
Spain,Móstoles,2010,1,1,3.443,0.304,40.99,-4.26,Europe
Spain,Móstoles,2010,2,1,4.061,0.183,40.99,-4.26,Europe
Spain,Móstoles,2010,3,1,6.6720000000000015,0.243,40.99,-4.26,Europe
Spain,Móstoles,2010,4,1,11.455,0.136,40.99,-4.26,Europe
Spain,Móstoles,2010,5,1,12.979,0.217,40.99,-4.26,Europe
Spain,Móstoles,2010,6,1,18.203,0.2289999999999999,40.99,-4.26,Europe
Spain,Móstoles,2010,7,1,23.974,0.373,40.99,-4.26,Europe
Spain,Móstoles,2010,8,1,22.934,0.359,40.99,-4.26,Europe
Spain,Móstoles,2010,9,1,18.323,0.285,40.99,-4.26,Europe
Spain,Móstoles,2010,10,1,11.684,0.162,40.99,-4.26,Europe
Spain,Móstoles,2010,11,1,6.327000000000001,0.223,40.99,-4.26,Europe
Spain,Móstoles,2010,12,1,4.022,0.363,40.99,-4.26,Europe
Spain,Móstoles,2011,1,1,4.232,0.4539999999999999,40.99,-4.26,Europe
Spain,Móstoles,2011,2,1,5.803999999999999,0.305,40.99,-4.26,Europe
Spain,Móstoles,2011,3,1,7.5790000000000015,0.293,40.99,-4.26,Europe
Spain,Móstoles,2011,4,1,13.499,0.146,40.99,-4.26,Europe
Spain,Móstoles,2011,5,1,16.44,0.283,40.99,-4.26,Europe
Spain,Móstoles,2011,6,1,19.625,0.471,40.99,-4.26,Europe
Spain,Móstoles,2011,7,1,21.49,0.496,40.99,-4.26,Europe
Spain,Móstoles,2011,8,1,22.852,0.423,40.99,-4.26,Europe
Spain,Móstoles,2011,9,1,19.865,0.547,40.99,-4.26,Europe
Spain,Móstoles,2011,10,1,14.487,0.336,40.99,-4.26,Europe
Spain,Móstoles,2011,11,1,8.841000000000001,0.356,40.99,-4.26,Europe
Spain,Móstoles,2011,12,1,4.604,0.616,40.99,-4.26,Europe
Spain,Móstoles,2012,1,1,3.753,0.384,40.99,-4.26,Europe
Spain,Móstoles,2012,2,1,2.947,0.336,40.99,-4.26,Europe
Spain,Móstoles,2012,3,1,8.808,0.2289999999999999,40.99,-4.26,Europe
Spain,Móstoles,2012,4,1,8.126000000000001,0.2019999999999999,40.99,-4.26,Europe
Spain,Móstoles,2012,5,1,15.943,0.28,40.99,-4.26,Europe
Spain,Móstoles,2012,6,1,20.234,0.41,40.99,-4.26,Europe
Spain,Móstoles,2012,7,1,21.831,0.505,40.99,-4.26,Europe
Spain,Móstoles,2012,8,1,23.021,0.434,40.99,-4.26,Europe
